"URL","CATEGORY"
"http://en.wikipedia.org/wiki/Evelyn_Waugh","English travel writers"
"http://en.wikipedia.org/wiki/Evelyn_Waugh","Former students of Hertford College, Oxford"
"http://en.wikipedia.org/wiki/Evelyn_Waugh","People who have declined a British honour"
"http://en.wikipedia.org/wiki/Evelyn_Waugh","Roman Catholic converts"
"http://en.wikipedia.org/wiki/Evelyn_Waugh","Roman Catholic writers"
"http://en.wikipedia.org/wiki/Even-toed_ungulate","Even-toed ungulates"
"http://en.wikipedia.org/wiki/EverQuest","EverQuest"
"http://en.wikipedia.org/wiki/Evil_Dead_II","Comedy horror films"
"http://en.wikipedia.org/wiki/Evil_Dead_II","Evil Dead"
"http://en.wikipedia.org/wiki/Evolution","Evolution"
"http://en.wikipedia.org/wiki/Ewald_Hering","1834 births"
"http://en.wikipedia.org/wiki/Ewald_Hering","1918 deaths"
"http://en.wikipedia.org/wiki/Ewald_Hering","German physiologists"
"http://en.wikipedia.org/wiki/Example-based_machine_translation","Artificial intelligence"
"http://en.wikipedia.org/wiki/Example-based_machine_translation","Translation"
"http://en.wikipedia.org/wiki/Executive_Office_of_the_President_of_the_United_States","Executive Office of the President of the United States"
"http://en.wikipedia.org/wiki/Expert_system","Expert systems"
"http://en.wikipedia.org/wiki/Explorer_I","Explorer program"
"http://en.wikipedia.org/wiki/Explorer_I","Satellites"
"http://en.wikipedia.org/wiki/Expo_67","World's Fairs"
"http://en.wikipedia.org/wiki/Extermination_camps_in_the_Holocaust","Nazi extermination camps"
"http://en.wikipedia.org/wiki/Externality","Externality"
"http://en.wikipedia.org/wiki/Extinct_birds","Birds by classification"
"http://en.wikipedia.org/wiki/Extinct_birds","Extinct birds"
"http://en.wikipedia.org/wiki/Extinct_birds","Recent extinctions"
"http://en.wikipedia.org/wiki/Extinction_event","Extinction events"
"http://en.wikipedia.org/wiki/Extrasolar_planet","Extrasolar planets"
"http://en.wikipedia.org/wiki/Extraterrestrial_life","Extraterrestrials"
"http://en.wikipedia.org/wiki/Extreme_sport","Extreme sports"
"http://en.wikipedia.org/wiki/Extreme_weather","Weather hazards"
"http://en.wikipedia.org/wiki/F-Zero:_Maximum_Velocity","2001 computer and video games"
"http://en.wikipedia.org/wiki/F-Zero:_Maximum_Velocity","F-Zero series"
"http://en.wikipedia.org/wiki/F-Zero:_Maximum_Velocity","Game Boy Advance games"
"http://en.wikipedia.org/wiki/F._Matthias_Alexander","1869 births"
"http://en.wikipedia.org/wiki/F._Matthias_Alexander","1955 deaths"
"http://en.wikipedia.org/wiki/F._Matthias_Alexander","American educationists"
"http://en.wikipedia.org/wiki/F._Matthias_Alexander","American stage actors"
"http://en.wikipedia.org/wiki/FA_Premier_League","English cultural icons"
"http://en.wikipedia.org/wiki/FA_Premier_League","FA Premier League"
"http://en.wikipedia.org/wiki/FBI_Most_Wanted_Terrorists","Abu Sayyaf"
"http://en.wikipedia.org/wiki/FBI_Most_Wanted_Terrorists","Al-Qaeda"
"http://en.wikipedia.org/wiki/FBI_Most_Wanted_Terrorists","Federal Bureau of Investigation"
"http://en.wikipedia.org/wiki/FBI_Most_Wanted_Terrorists","Hamas"
"http://en.wikipedia.org/wiki/FBI_Most_Wanted_Terrorists","Hezbollah"
"http://en.wikipedia.org/wiki/FBI_Most_Wanted_Terrorists","Jemaah Islamiyah"
"http://en.wikipedia.org/wiki/FCC_registration_program","Federal Communications Commission"
"http://en.wikipedia.org/wiki/FIFA","FIFA"
"http://en.wikipedia.org/wiki/FIFA_World_Cup","FIFA World Cup"
"http://en.wikipedia.org/wiki/FIFA_World_Cup","International national football competitions"
"http://en.wikipedia.org/wiki/FIFA_World_Cup_Trophy","FIFA World Cup"
"http://en.wikipedia.org/wiki/Fabian_Pascal","Data management"
"http://en.wikipedia.org/wiki/Fabian_Pascal","Living people"
"http://en.wikipedia.org/wiki/Fabian_Pascal","Romanian computer scientists"
"http://en.wikipedia.org/wiki/Fabian_Pascal","Romanian-Americans"
"http://en.wikipedia.org/wiki/Fabian_Pascal","Year of birth missing"
"http://en.wikipedia.org/wiki/Fabien_Barthez","1971 births"
"http://en.wikipedia.org/wiki/Fabien_Barthez","AS Monaco FC players"
"http://en.wikipedia.org/wiki/Fabien_Barthez","Buddhists"
"http://en.wikipedia.org/wiki/Fabien_Barthez","FA Premier League players"
"http://en.wikipedia.org/wiki/Fabien_Barthez","FIFA World Cup 1998 players"
"http://en.wikipedia.org/wiki/Fabien_Barthez","FIFA World Cup 2002 players"
"http://en.wikipedia.org/wiki/Fabien_Barthez","FIFA World Cup 2006 players"
"http://en.wikipedia.org/wiki/Fabien_Barthez","FIFA World Cup-winning players"
"http://en.wikipedia.org/wiki/Fabien_Barthez","Football (soccer) goalkeepers"
"http://en.wikipedia.org/wiki/Fabien_Barthez","French International players"
"http://en.wikipedia.org/wiki/Fabien_Barthez","French footballers"
"http://en.wikipedia.org/wiki/Fabien_Barthez","Left-footed footballers"
"http://en.wikipedia.org/wiki/Fabien_Barthez","Living people"
"http://en.wikipedia.org/wiki/Fabien_Barthez","Manchester United F.C. players"
"http://en.wikipedia.org/wiki/Fabien_Barthez","Natives of Midi-Pyrénées"
"http://en.wikipedia.org/wiki/Fabien_Barthez","Olympique de Marseille players"
"http://en.wikipedia.org/wiki/Fabien_Barthez","Toulouse FC players"
"http://en.wikipedia.org/wiki/Fabien_Barthez","Unattached footballers"
"http://en.wikipedia.org/wiki/Fabien_Barthez","Yashin Award winners"
"http://en.wikipedia.org/wiki/Fabio_Taglioni","1920 births"
"http://en.wikipedia.org/wiki/Fabio_Taglioni","2001 deaths"
"http://en.wikipedia.org/wiki/Fabio_Taglioni","Industrial designers"
"http://en.wikipedia.org/wiki/Fabio_Taglioni","Italian designers"
"http://en.wikipedia.org/wiki/Fabio_Taglioni","Natives of Emilia-Romagna"
"http://en.wikipedia.org/wiki/Fable","Fables"
"http://en.wikipedia.org/wiki/Fair_trade","Fair trade"
"http://en.wikipedia.org/wiki/Fair_use","Fair use"
"http://en.wikipedia.org/wiki/Fairfax_County%2C_Virginia","Fairfax County, Virginia"
"http://en.wikipedia.org/wiki/Fairy","Fairies"
"http://en.wikipedia.org/wiki/Falconiformes","Falconiformes"
"http://en.wikipedia.org/wiki/Falkland_Islands","Falkland Islands"
"http://en.wikipedia.org/wiki/Falstaff","Shakespearean characters"
"http://en.wikipedia.org/wiki/Falun_Gong","Falun Gong"
"http://en.wikipedia.org/wiki/Family","Family"
"http://en.wikipedia.org/wiki/Fan_fiction","Fan fiction"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","1918 births"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","2004 deaths"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","Athletes at the 1936 Summer Olympics"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","Athletes at the 1948 Summer Olympics"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","Athletes at the 1952 Summer Olympics"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","Dutch athletes"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","High jumpers"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","Hurdlers"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","Long jumpers"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","Multiple Olympic gold medalists"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","Olympic competitors for the Netherlands"
"http://en.wikipedia.org/wiki/Fanny_Blankers-Koen","Sprinters"
"http://en.wikipedia.org/wiki/Fantasy_film","Fantasy films"
"http://en.wikipedia.org/wiki/Fantasy_sport","Fantasy sports"
"http://en.wikipedia.org/wiki/Fanzine","Fanzines"
"http://en.wikipedia.org/wiki/Faroe_Islands","Faroe Islands"
"http://en.wikipedia.org/wiki/Farouk_of_Egypt","Kings of Egypt"
"http://en.wikipedia.org/wiki/Farouk_of_Egypt","World War II political leaders"
"http://en.wikipedia.org/wiki/Farscape","Farscape"
"http://en.wikipedia.org/wiki/Fat_Mike","American vegans"
"http://en.wikipedia.org/wiki/Fatah","Fatah"
"http://en.wikipedia.org/wiki/Fatboy_Slim","1963 births"
"http://en.wikipedia.org/wiki/Fatboy_Slim","Electronic musicians"
"http://en.wikipedia.org/wiki/Fatboy_Slim","English football chairmen and investors"
"http://en.wikipedia.org/wiki/Fatboy_Slim","English musicians"
"http://en.wikipedia.org/wiki/Fatboy_Slim","Living people"
"http://en.wikipedia.org/wiki/Fatboy_Slim","Music from Brighton, England"
"http://en.wikipedia.org/wiki/Fatboy_Slim","Peel Sessions artists"
"http://en.wikipedia.org/wiki/Father_Dougal_McGuire","Father Ted characters"
"http://en.wikipedia.org/wiki/Father_Dougal_McGuire","Fictional Catholics"
"http://en.wikipedia.org/wiki/Father_Dougal_McGuire","Fictional Irish people"
"http://en.wikipedia.org/wiki/Father_Dougal_McGuire","Fictional priests and priestesses"
"http://en.wikipedia.org/wiki/Fats_Waller","1904 births"
"http://en.wikipedia.org/wiki/Fats_Waller","1943 deaths"
"http://en.wikipedia.org/wiki/Fats_Waller","African American musicians"
"http://en.wikipedia.org/wiki/Fats_Waller","African Americans"
"http://en.wikipedia.org/wiki/Fats_Waller","American jazz musicians"
"http://en.wikipedia.org/wiki/Fats_Waller","American jazz pianists"
"http://en.wikipedia.org/wiki/Fats_Waller","Baptists"
"http://en.wikipedia.org/wiki/Fats_Waller","Hammond organ players"
"http://en.wikipedia.org/wiki/Fats_Waller","Jazz composers"
"http://en.wikipedia.org/wiki/Fats_Waller","Jazz organists"
"http://en.wikipedia.org/wiki/Fats_Waller","Jazz songwriters"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","1887 births"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","1933 deaths"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","American comedians"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","American film actors"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","American silent film actors"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","Deaths from cardiovascular disease"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","Entertainers who died in their 40s"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","Hollywood Walk of Fame"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","People from Kansas"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","Pie throwing"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","Sex scandals"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","Silent comedians"
"http://en.wikipedia.org/wiki/Fatty_Arbuckle","Vaudeville performers"
"http://en.wikipedia.org/wiki/Fatty_acid","Fatty acids"
"http://en.wikipedia.org/wiki/Fauna_of_Australia","Fauna of Australia"
"http://en.wikipedia.org/wiki/Fauvism","Fauvism"
"http://en.wikipedia.org/wiki/Feather","Feathers"
"http://en.wikipedia.org/wiki/Feces","Feces"
"http://en.wikipedia.org/wiki/Federal_Constitutional_Court_of_Germany","National supreme courts"
"http://en.wikipedia.org/wiki/Federal_Emergency_Management_Agency","Federal Emergency Management Agency"
"http://en.wikipedia.org/wiki/Federal_Farm_Loan_Act","United States federal banking legislation"
"http://en.wikipedia.org/wiki/Federal_Radio_Commission","Defunct agencies of the United States government"
"http://en.wikipedia.org/wiki/Federal_Radio_Commission","United States communications regulation"
"http://en.wikipedia.org/wiki/Federal_Standard_1037C","Federal Standard 1037C"
"http://en.wikipedia.org/wiki/Federal_Trade_Commission_Act","Federal Trade Commission"
"http://en.wikipedia.org/wiki/Federal_Trade_Commission_Act","United States federal legislation"
"http://en.wikipedia.org/wiki/Federalist","Federalism"
"http://en.wikipedia.org/wiki/Federalist_Papers","Federalist Papers"
"http://en.wikipedia.org/wiki/Federalist_Party_%28United_States%29","Historical political parties of the United States"
"http://en.wikipedia.org/wiki/Federalist_Party_%28United_States%29","United States Federalist Party"
"http://en.wikipedia.org/wiki/Federated_States_of_Micronesia","Archipelagoes"
"http://en.wikipedia.org/wiki/Federated_States_of_Micronesia","Federated States of Micronesia"
"http://en.wikipedia.org/wiki/Federated_States_of_Micronesia","Freely associated states"
"http://en.wikipedia.org/wiki/Federated_States_of_Micronesia","Island nations"
"http://en.wikipedia.org/wiki/Federated_States_of_Micronesia","Oceanic dependencies"
"http://en.wikipedia.org/wiki/Federico_Fellini","1920 births"
"http://en.wikipedia.org/wiki/Federico_Fellini","1993 deaths"
"http://en.wikipedia.org/wiki/Federico_Fellini","Italian Roman Catholics"
"http://en.wikipedia.org/wiki/Federico_Fellini","Italian film directors"
"http://en.wikipedia.org/wiki/Federico_Fellini","Natives of Emilia-Romagna"
"http://en.wikipedia.org/wiki/Felix_Hausdorff","1868 births"
"http://en.wikipedia.org/wiki/Felix_Hausdorff","1942 deaths"
"http://en.wikipedia.org/wiki/Felix_Hausdorff","19th century mathematicians"
"http://en.wikipedia.org/wiki/Felix_Hausdorff","20th century mathematicians"
"http://en.wikipedia.org/wiki/Felix_Hausdorff","Drug-related deaths"
"http://en.wikipedia.org/wiki/Felix_Hausdorff","Drug-related suicides"
"http://en.wikipedia.org/wiki/Felix_Hausdorff","German mathematicians"
"http://en.wikipedia.org/wiki/Felix_Hausdorff","Jewish mathematicians"
"http://en.wikipedia.org/wiki/Felix_Hausdorff","Mathematicians who committed suicide"
"http://en.wikipedia.org/wiki/Felix_Hausdorff","Topologists"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","1809 births"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","1847 deaths"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","Anti-Wagnerites"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","Converts to Christianity"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","German Jews"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","German composers"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","German conductors"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","Jewish classical musicians"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","Jewish composers and songwriters"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","Lutherans"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","People from Berlin"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","People from Hamburg"
"http://en.wikipedia.org/wiki/Felix_Mendelssohn","Romantic composers"
"http://en.wikipedia.org/wiki/Felix_Yusupov","1887 births"
"http://en.wikipedia.org/wiki/Felix_Yusupov","1967 deaths"
"http://en.wikipedia.org/wiki/Felix_Yusupov","Former students of University College, Oxford"
"http://en.wikipedia.org/wiki/Felix_Yusupov","House of Holstein-Gottorp-Romanov"
"http://en.wikipedia.org/wiki/Felix_Yusupov","Russian expatriates in France"
"http://en.wikipedia.org/wiki/Felix_Yusupov","Russian nobility"
"http://en.wikipedia.org/wiki/Feminism","Feminism"
"http://en.wikipedia.org/wiki/Fence","Fences"
"http://en.wikipedia.org/wiki/Fencing","Fencing"
"http://en.wikipedia.org/wiki/Fenian_Ram","Museum ships"
"http://en.wikipedia.org/wiki/Ferdinand_III_of_Castile","1198 births"
"http://en.wikipedia.org/wiki/Ferdinand_III_of_Castile","1252 deaths"
"http://en.wikipedia.org/wiki/Ferdinand_II_of_Aragon","1452 births"
"http://en.wikipedia.org/wiki/Ferdinand_II_of_Aragon","1516 deaths"
"http://en.wikipedia.org/wiki/Ferdinand_I_of_Bulgaria","1861 births"
"http://en.wikipedia.org/wiki/Ferdinand_I_of_Bulgaria","1948 deaths"
"http://en.wikipedia.org/wiki/Ferdinand_Magellan","1480 births"
"http://en.wikipedia.org/wiki/Ferdinand_Magellan","1521 deaths"
"http://en.wikipedia.org/wiki/Ferdinand_Magellan","Age of Discovery"
"http://en.wikipedia.org/wiki/Ferdinand_Magellan","Explorers of the Pacific"
"http://en.wikipedia.org/wiki/Ferdinand_Magellan","History of the Philippines"
"http://en.wikipedia.org/wiki/Ferdinand_Magellan","Portuguese explorers"
"http://en.wikipedia.org/wiki/Ferdinand_de_Saussure","1857 births"
"http://en.wikipedia.org/wiki/Ferdinand_de_Saussure","1913 deaths"
"http://en.wikipedia.org/wiki/Ferdinand_de_Saussure","Indo-Europeanists"
"http://en.wikipedia.org/wiki/Ferdinand_de_Saussure","Linguists"
"http://en.wikipedia.org/wiki/Ferdinand_de_Saussure","People from Geneva"
"http://en.wikipedia.org/wiki/Ferdinand_de_Saussure","Structuralism"
"http://en.wikipedia.org/wiki/Ferdinand_de_Saussure","Swiss linguists"
"http://en.wikipedia.org/wiki/Fergus_McDuck","Characters in the Scrooge McDuck universe"
"http://en.wikipedia.org/wiki/Fergus_McDuck","Fictional Scots"
"http://en.wikipedia.org/wiki/Fergus_McDuck","Fictional ducks"
"http://en.wikipedia.org/wiki/Fernando_Henrique_Cardoso","1931 births"
"http://en.wikipedia.org/wiki/Fernando_Henrique_Cardoso","Brazilian politicians"
"http://en.wikipedia.org/wiki/Fernando_Henrique_Cardoso","Brown University faculty"
"http://en.wikipedia.org/wiki/Fernando_Henrique_Cardoso","History of Brazil"
"http://en.wikipedia.org/wiki/Fernando_Henrique_Cardoso","Inductees of the Brazilian Order of Scientific Merit"
"http://en.wikipedia.org/wiki/Fernando_Henrique_Cardoso","Knights Grand Cross of the Order of the Bath"
"http://en.wikipedia.org/wiki/Fernando_Henrique_Cardoso","Living people"
"http://en.wikipedia.org/wiki/Fernando_Henrique_Cardoso","Presidents of Brazil"
"http://en.wikipedia.org/wiki/Fernando_Henrique_Cardoso","University of São Paulo"
"http://en.wikipedia.org/wiki/Ferrari","Ferrari"
"http://en.wikipedia.org/wiki/Ferry","Ferries"
"http://en.wikipedia.org/wiki/Fethry_Duck","Characters in the Scrooge McDuck universe"
"http://en.wikipedia.org/wiki/Fetish_model","Bondage models"
"http://en.wikipedia.org/wiki/Fetish_photographer","Fetish photographers"
"http://en.wikipedia.org/wiki/Fidel_Castro","1926 births"
"http://en.wikipedia.org/wiki/Fidel_Castro","Cold warriors"
"http://en.wikipedia.org/wiki/Fidel_Castro","Communist rulers"
"http://en.wikipedia.org/wiki/Fidel_Castro","Cuban atheists"
"http://en.wikipedia.org/wiki/Fidel_Castro","Cuban communists"
"http://en.wikipedia.org/wiki/Fidel_Castro","Cuban politicians"
"http://en.wikipedia.org/wiki/Fidel_Castro","Cuban revolutionaries"
"http://en.wikipedia.org/wiki/Fidel_Castro","Cuban soldiers"
"http://en.wikipedia.org/wiki/Fidel_Castro","Current national leaders"
"http://en.wikipedia.org/wiki/Fidel_Castro","Fidel Castro family members"
"http://en.wikipedia.org/wiki/Fidel_Castro","Foreign Critics of George W. Bush"
"http://en.wikipedia.org/wiki/Fidel_Castro","Living people"
"http://en.wikipedia.org/wiki/Fidel_Castro","People from Santiago de Cuba Province"
"http://en.wikipedia.org/wiki/Fidel_Castro","Presidents of Cuba"
"http://en.wikipedia.org/wiki/FidoNet","FidoNet"
"http://en.wikipedia.org/wiki/Fife","Fife"
"http://en.wikipedia.org/wiki/Fifth_Amendment_to_the_United_States_Constitution","Amendments to the United States Constitution"
"http://en.wikipedia.org/wiki/Fifth_Monarchists","Fifth Monarchists"
"http://en.wikipedia.org/wiki/Fighter_aircraft","Fighter aircraft"
"http://en.wikipedia.org/wiki/Fighting_game","Fighting games"
"http://en.wikipedia.org/wiki/Figure_of_speech","Figures of speech"
"http://en.wikipedia.org/wiki/Figure_skating","Figure skating"
"http://en.wikipedia.org/wiki/Figure_skating_jump","Figure skating elements"
